region,date,Alpha,BA.1*,BA.2*,BA.2.75*,BA.2.86*,BA.4/5*,BQ.1*,Delta,EG.5.1*,XBB*,XBB.1.16*,others,in_program,not_in_program,sequences,cases
5,2023-08-07,0,0,0,0,0,0,0,0,2,3,1,2,8,0,8,0
5,2023-08-14,0,0,0,1,0,0,0,0,5,4,4,0,14,0,14,0
5,2023-08-21,0,0,0,0,0,0,0,0,2,5,2,0,9,0,9,0
5,2023-08-28,0,0,0,0,0,0,0,0,7,2,3,0,12,0,12,0
5,2023-09-04,0,0,0,0,0,0,0,0,2,4,1,1,8,0,8,0
5,2023-09-11,0,0,0,0,0,0,0,0,1,2,3,3,9,0,9,0
5,2023-09-18,0,0,0,0,1,0,0,0,2,3,4,0,10,0,10,0
5,2023-09-25,0,0,0,0,0,0,0,0,3,2,2,0,7,0,7,0
5,2023-10-02,0,0,0,0,0,0,0,0,1,2,1,1,5,0,5,0
5,2023-10-09,0,0,0,0,0,0,0,0,5,3,2,0,10,0,10,0
5,2023-10-16,0,0,0,0,3,0,0,0,8,4,4,2,21,0,21,0
5,2023-10-23,0,0,0,0,1,0,0,0,11,3,0,0,15,0,15,0
5,2023-10-30,0,0,0,0,5,0,0,0,20,2,3,0,30,0,30,0
5,2023-11-06,0,0,0,0,7,0,0,0,18,5,1,2,33,0,33,0
5,2023-11-13,0,0,0,0,22,0,0,0,19,4,2,2,49,0,49,0
6,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,15
6,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,74
6,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,30,30,0,30,432
6,2020-03-16,0,0,0,0,0,0,0,0,0,0,0,25,25,0,25,1013
6,2020-03-23,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,1072
6,2020-03-30,0,0,0,0,0,0,0,0,0,0,0,10,10,0,10,632
6,2020-04-06,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,387
6,2020-04-13,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,181
6,2020-04-20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,125
6,2020-04-27,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,63
6,2020-05-04,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,32
6,2020-05-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
6,2020-05-18,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,26
6,2020-05-25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,12
6,2020-06-01,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2
6,2020-06-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
6,2020-06-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
6,2020-06-22,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,8
6,2020-06-29,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,27
6,2020-07-06,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,34
6,2020-07-13,1,0,0,0,0,0,0,0,0,0,0,2,3,0,3,38
6,2020-07-20,1,0,0,0,0,0,0,0,0,0,0,8,9,0,9,67
6,2020-07-27,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,44
6,2020-08-03,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,25
6,2020-08-10,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,32
6,2020-08-17,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,67
6,2020-08-24,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,46
6,2020-08-31,1,0,0,0,0,0,0,0,0,0,0,1,2,0,2,38
6,2020-09-07,0,0,0,0,0,0,0,0,0,0,0,6,6,0,6,62
6,2020-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45
6,2020-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
6,2020-09-28,0,0,0,0,0,0,0,0,0,0,0,7,7,0,7,100
6,2020-10-05,0,0,0,0,0,0,0,0,0,0,0,13,13,0,13,394
6,2020-10-12,0,0,0,0,0,0,0,0,0,0,0,8,8,0,8,874
6,2020-10-19,0,0,0,0,0,0,0,0,0,0,0,16,16,0,16,2119
6,2020-10-26,0,0,0,0,0,0,0,0,0,0,0,9,9,0,9,2966
6,2020-11-02,0,0,0,0,0,0,0,0,0,0,0,27,27,0,27,2871
6,2020-11-09,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,2708
6,2020-11-16,0,0,0,0,0,0,0,0,0,0,0,23,23,0,23,2284
6,2020-11-23,0,0,0,0,0,0,0,0,0,0,0,18,18,0,18,2102
6,2020-11-30,0,0,0,0,0,0,0,0,0,0,0,44,44,0,44,2249
6,2020-12-07,0,0,0,0,0,0,0,0,0,0,0,24,24,0,24,2617
6,2020-12-14,1,0,0,0,0,0,0,0,0,0,0,46,47,0,47,2362
6,2020-12-21,1,0,0,0,0,0,0,0,0,0,0,29,30,0,30,2167
6,2020-12-28,0,0,0,0,0,0,0,0,0,0,0,36,36,0,36,2136
6,2021-01-04,2,0,0,0,0,0,0,0,0,0,0,31,33,0,33,1728
6,2021-01-11,5,0,0,0,0,0,0,0,0,0,0,38,43,0,43,1054
6,2021-01-18,10,0,0,0,0,0,0,0,0,0,0,47,57,0,57,770
6,2021-01-25,25,0,0,0,0,0,0,0,0,0,0,26,51,0,51,637
6,2021-02-01,17,0,0,0,0,0,0,0,0,0,0,12,29,0,29,560
6,2021-02-08,9,0,0,0,0,0,0,0,0,0,0,16,25,0,25,455
6,2021-02-15,6,0,0,0,0,0,0,0,0,0,0,20,26,0,26,388
6,2021-02-22,7,0,0,0,0,0,0,0,0,0,0,6,13,0,13,466
6,2021-03-01,12,0,0,0,0,0,0,0,0,0,0,7,19,0,19,495
6,2021-03-08,26,0,0,0,0,0,0,0,0,0,0,8,34,0,34,698
6,2021-03-15,28,0,0,0,0,0,0,0,0,0,0,2,30,0,30,667
6,2021-03-22,28,0,0,0,0,0,0,0,0,0,0,4,32,0,32,824
6,2021-03-29,77,0,0,0,0,0,0,0,0,0,0,5,82,0,82,897
6,2021-04-05,108,0,0,0,0,0,0,0,0,0,0,6,114,0,114,755
6,2021-04-12,55,0,0,0,0,0,0,0,0,0,0,5,60,0,60,737
6,2021-04-19,111,0,0,0,0,0,0,0,0,0,0,8,119,0,119,749
6,2021-04-26,91,0,0,0,0,0,0,0,0,0,0,14,105,0,105,555
6,2021-05-03,133,0,0,0,0,0,0,0,0,0,0,6,139,0,139,553
6,2021-05-10,89,0,0,0,0,0,0,0,0,0,0,3,92,0,92,311
6,2021-05-17,76,0,0,0,0,0,0,0,0,0,0,10,86,0,86,276
6,2021-05-24,32,0,0,0,0,0,0,0,0,0,0,12,44,0,44,159
6,2021-05-31,27,0,0,0,0,0,0,2,0,0,0,14,43,0,43,148
6,2021-06-07,16,0,0,0,0,0,0,3,0,0,0,3,22,0,22,100
6,2021-06-14,4,0,0,0,0,0,0,4,0,0,0,4,12,0,12,110
6,2021-06-21,2,0,0,0,0,0,0,1,0,0,0,3,6,0,6,44
6,2021-06-28,3,0,0,0,0,0,0,23,0,0,0,1,27,0,27,84
6,2021-07-05,2,0,0,0,0,0,0,48,0,0,0,2,52,0,52,164
6,2021-07-12,3,0,0,0,0,0,0,79,0,0,0,1,83,0,83,207
6,2021-07-19,3,0,0,0,0,0,0,113,0,0,0,1,117,0,117,288
6,2021-07-26,1,0,0,0,0,0,0,147,0,0,0,0,148,0,148,327
6,2021-08-02,0,0,0,0,0,0,0,169,0,0,0,3,172,0,172,359
6,2021-08-09,0,0,0,0,0,0,0,215,0,0,0,0,215,0,215,585
6,2021-08-16,1,0,0,0,0,0,0,168,0,0,0,0,169,0,169,734
6,2021-08-23,0,0,0,0,0,0,0,180,0,0,0,0,180,0,180,787
6,2021-08-30,2,0,0,0,0,0,0,160,0,0,0,0,162,0,162,718
6,2021-09-06,0,0,0,0,0,0,0,100,0,0,0,0,100,0,100,526
6,2021-09-13,0,0,0,0,0,0,0,115,0,0,0,0,115,0,115,385
6,2021-09-20,0,0,0,0,0,0,0,97,0,0,0,0,97,0,97,302
6,2021-09-27,0,0,0,0,0,0,0,96,0,0,0,0,96,0,96,295
6,2021-10-04,0,0,0,0,0,0,0,124,0,0,0,0,124,0,124,314
6,2021-10-11,0,0,0,0,0,0,0,109,0,0,0,0,109,0,109,284
6,2021-10-18,0,0,0,0,0,0,0,145,0,0,0,1,146,0,146,395
6,2021-10-25,0,0,0,0,0,0,0,205,0,0,0,0,205,0,205,595
6,2021-11-01,0,0,0,0,0,0,0,201,0,0,0,0,201,0,201,903
6,2021-11-08,0,0,0,0,0,0,0,231,0,0,0,0,231,0,231,1347
6,2021-11-15,0,0,0,0,0,0,0,167,0,0,0,0,167,0,167,1938
6,2021-11-22,0,0,0,0,0,0,0,134,0,0,0,0,134,0,134,2683
6,2021-11-29,0,3,0,0,0,0,0,149,0,0,0,0,152,0,152,2835
6,2021-12-06,0,6,0,0,0,0,0,116,0,0,0,0,122,0,122,2811
6,2021-12-13,0,90,0,0,0,0,0,63,0,0,0,0,153,0,153,3046
6,2021-12-20,0,189,0,0,0,0,0,46,0,0,0,0,235,0,235,5670
6,2021-12-27,0,292,0,0,0,0,0,42,0,0,0,3,337,0,337,13228
6,2022-01-03,0,111,1,0,0,0,0,19,0,0,0,0,131,0,131,17879
6,2022-01-10,0,125,1,0,0,0,0,7,0,0,0,1,134,0,134,14592
6,2022-01-17,0,165,5,0,0,0,0,4,0,0,0,0,174,0,174,14118
6,2022-01-24,0,221,7,0,0,0,0,5,0,0,0,1,234,0,234,12785
6,2022-01-31,0,109,10,0,0,0,0,1,0,0,0,0,120,0,120,10368
6,2022-02-07,0,153,44,0,0,0,0,0,0,0,0,0,197,0,197,8633
6,2022-02-14,0,168,87,0,0,0,0,0,0,0,0,0,255,0,255,7346
6,2022-02-21,0,84,52,0,0,0,0,0,0,0,0,0,136,0,136,7706
6,2022-02-28,0,53,68,0,0,0,0,0,0,0,0,0,121,0,121,9884
6,2022-03-07,0,37,99,0,0,0,0,0,0,0,0,1,137,0,137,12207
6,2022-03-14,0,28,131,0,0,0,0,0,0,0,0,1,160,0,160,11464
6,2022-03-21,0,16,123,0,0,0,0,0,0,0,0,4,143,0,143,8044
6,2022-03-28,0,0,28,0,0,0,0,0,0,0,0,1,29,0,29,4647
6,2022-04-04,0,0,9,0,0,0,0,0,0,0,0,0,9,0,9,2984
6,2022-04-11,0,0,16,0,0,0,0,0,0,0,0,1,17,0,17,2432
6,2022-04-18,0,0,8,0,0,0,0,0,0,0,0,0,8,0,8,1626
6,2022-04-25,0,0,40,0,0,0,0,0,0,0,0,0,40,0,40,1334
6,2022-05-02,0,0,34,0,0,0,0,0,0,0,0,1,35,0,35,956
6,2022-05-09,0,2,46,0,0,12,0,0,0,0,0,0,60,0,60,839
6,2022-05-16,0,0,49,0,0,13,0,0,0,0,0,0,62,0,62,706
6,2022-05-23,0,3,47,0,0,26,0,0,0,0,0,0,76,0,76,492
6,2022-05-30,0,0,26,0,0,28,0,0,0,0,0,0,54,0,54,614
6,2022-06-06,0,0,15,0,0,26,0,0,0,0,0,0,41,0,41,798
6,2022-06-13,0,0,14,0,0,34,0,0,0,0,0,4,52,0,52,1407
6,2022-06-20,0,0,8,0,0,35,0,0,0,0,0,1,44,0,44,2110
6,2022-06-27,0,0,6,0,0,43,0,0,0,0,0,0,49,0,49,2759
6,2022-07-04,0,0,3,0,0,37,0,0,0,0,0,0,40,0,40,3589
6,2022-07-11,0,0,1,0,0,30,0,0,0,0,0,0,31,0,31,3575
6,2022-07-18,0,0,1,0,0,59,0,0,0,0,0,0,60,0,60,3027
6,2022-07-25,0,0,2,1,0,58,0,0,0,0,0,1,62,0,62,2167
6,2022-08-01,0,0,1,0,0,26,0,0,0,0,0,1,28,0,28,1571
6,2022-08-08,0,0,0,0,0,41,0,0,0,0,0,0,41,0,41,1305
6,2022-08-15,0,0,0,0,0,41,0,0,0,0,0,0,41,0,41,1170
6,2022-08-22,0,0,0,0,0,36,0,0,0,0,0,0,36,0,36,1089
6,2022-08-29,0,0,0,0,0,22,0,0,0,0,0,0,22,0,22,1050
6,2022-09-05,0,1,0,0,0,35,0,0,0,0,0,0,36,0,36,967
6,2022-09-12,0,0,0,0,0,43,0,0,0,0,0,0,43,0,43,963
6,2022-09-19,0,0,0,0,0,42,1,0,0,0,0,1,44,0,44,1237
6,2022-09-26,0,0,0,1,0,54,1,0,0,0,0,0,56,0,56,2104
6,2022-10-03,0,0,0,0,0,39,3,0,0,0,0,0,42,0,42,3678
6,2022-10-10,0,0,0,1,0,50,6,0,0,0,0,2,59,0,59,3796
6,2022-10-17,0,0,0,4,0,36,7,0,0,0,0,0,47,0,47,3095
6,2022-10-24,0,0,0,3,0,38,6,0,0,0,0,0,47,0,47,2124
6,2022-10-31,0,0,0,2,0,24,11,0,0,0,0,1,38,0,38,1416
6,2022-11-07,0,0,0,0,0,19,13,0,0,1,0,0,33,0,33,1529
6,2022-11-14,0,0,0,1,0,12,14,0,0,0,0,0,27,0,27,1667
6,2022-11-21,0,0,0,0,0,16,24,0,0,0,0,0,40,0,40,1715
6,2022-11-28,0,0,0,0,0,11,29,0,0,0,0,0,40,0,40,1808
6,2022-12-05,0,0,0,0,0,11,24,0,0,1,0,0,36,0,36,1457
6,2022-12-12,0,0,0,1,0,13,27,0,0,0,0,0,41,0,41,1356
6,2022-12-19,0,0,0,1,0,12,19,0,0,0,0,0,32,0,32,1131
6,2022-12-26,0,0,0,1,0,3,13,0,0,0,0,1,18,0,18,717
6,2023-01-02,0,0,1,2,0,2,12,0,0,2,0,0,19,0,19,0
6,2023-01-09,0,0,0,1,0,3,14,0,0,0,0,0,18,0,18,0
6,2023-01-16,0,0,0,3,0,1,16,0,0,1,0,1,22,0,22,0
6,2023-01-23,0,0,0,2,0,2,7,0,0,2,0,1,14,0,14,0
6,2023-01-30,0,0,0,2,0,0,7,0,0,3,0,0,12,0,12,0
6,2023-02-06,0,0,0,1,0,4,6,0,0,7,0,0,18,0,18,0
6,2023-02-13,0,0,0,4,0,0,7,0,0,6,0,0,17,0,17,0
6,2023-02-20,0,0,0,0,0,1,4,0,0,18,0,0,23,0,23,0
6,2023-02-27,0,0,0,1,0,0,1,0,0,19,0,1,22,0,22,0
6,2023-03-06,0,0,0,2,0,0,4,0,0,16,0,0,22,0,22,0
6,2023-03-13,0,0,0,3,0,0,0,0,0,16,0,0,19,0,19,0
6,2023-03-20,0,0,0,1,0,0,0,0,0,25,0,0,26,0,26,0
6,2023-03-27,0,0,0,2,0,0,2,0,0,21,0,0,25,0,25,0
6,2023-04-03,0,0,0,0,0,0,1,0,0,13,0,0,14,0,14,0
6,2023-04-10,0,0,0,0,0,0,0,0,0,14,2,0,16,0,16,0
6,2023-04-17,0,0,0,1,0,0,0,0,0,14,2,0,17,0,17,0
6,2023-04-24,0,0,0,0,0,0,0,0,0,14,1,0,15,0,15,0
6,2023-05-01,0,0,0,0,0,0,0,0,0,11,1,0,12,0,12,0
6,2023-05-08,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0
6,2023-05-15,0,0,0,0,0,0,0,0,0,11,4,0,15,0,15,0
6,2023-05-22,0,0,0,0,0,0,0,0,0,12,2,0,14,0,14,0
6,2023-05-29,0,0,0,0,0,0,0,0,0,11,2,0,13,0,13,0
6,2023-06-05,0,0,0,0,0,0,0,0,0,6,2,0,8,0,8,0
6,2023-06-12,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0
6,2023-06-19,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0
6,2023-06-26,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0
6,2023-07-03,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0
6,2023-07-10,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0
6,2023-07-17,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6,2023-07-24,0,0,0,0,0,0,0,0,0,3,0,1,4,0,4,0
6,2023-07-31,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0
6,2023-08-07,0,0,0,0,0,0,0,0,0,1,0,1,2,0,2,0
6,2023-08-14,0,0,0,0,0,0,0,0,4,2,2,0,8,0,8,0
6,2023-08-21,0,0,0,1,0,0,0,0,3,2,1,0,7,0,7,0
6,2023-08-28,0,0,0,1,0,0,0,0,4,3,3,0,11,0,11,0
6,2023-09-04,0,0,0,1,0,0,0,0,5,10,0,2,18,0,18,0
6,2023-09-11,0,0,0,0,0,0,0,0,4,3,1,0,8,0,8,0
6,2023-09-18,0,0,0,0,0,0,0,0,4,3,0,2,9,0,9,0
6,2023-09-25,0,0,0,0,0,0,0,0,3,3,0,1,7,0,7,0
6,2023-10-02,0,0,0,0,0,0,0,0,3,3,0,2,8,0,8,0
6,2023-10-09,0,0,0,0,0,0,0,0,5,4,1,0,10,0,10,0
6,2023-10-16,0,0,0,0,0,0,0,0,6,3,1,0,10,0,10,0
6,2023-10-23,0,0,0,0,3,0,0,0,7,2,0,1,13,0,13,0
6,2023-10-30,0,0,0,1,0,0,0,0,6,2,0,0,9,0,9,0
6,2023-11-06,0,0,0,0,2,0,0,0,15,3,0,2,22,0,22,0
6,2023-11-13,0,0,0,0,2,0,0,0,10,4,1,0,17,0,17,0
